timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1788453656,5888,6,0,346,11941
1788453717,5888,6,0,346,12002
1788453777,5888,6,0,346,12063
1788453838,5888,6,0,346,12123
1788453899,5888,6,0,346,12184
1788453959,5888,6,0,346,12245
1788454020,5888,6,0,346,12305
1788454081,5888,6,0,346,12366
1788454141,5888,6,0,346,12426
1788454201,5888,6,0,346,12487
1788454262,5888,6,0,346,12547
1788454322,5888,6,0,346,12608
1788454383,5888,6,0,346,12668
1788454444,5888,6,0,346,12729
1788454504,5888,6,0,346,12790
1788454565,5888,6,0,346,12850
1788454625,5888,6,0,346,12911
1788454686,5888,6,0,346,12971
1788454746,5888,6,0,346,13032
1788454807,5888,6,0,346,13092
1788454868,5888,6,0,346,13153
1788454928,5888,6,0,346,13213
1788454988,5888,6,0,346,13274
1788455049,5888,6,0,346,13334
1788455109,5888,6,0,346,13395
1788455170,5888,6,0,346,13455
1788455230,5888,6,0,346,13515
1788455291,5888,6,0,346,13576
1788455351,5888,6,0,346,13636
1788455411,5888,6,0,346,13697
1788455472,5888,6,0,346,13757
1788455532,5888,6,0,346,13818
1788455593,5888,6,0,346,13878
1788455654,5888,6,0,346,13939
1788455714,5888,6,0,346,14000
1788455775,5888,6,0,346,14060
1788455836,5888,6,0,346,14121
1788455896,5888,6,0,346,14181
1788455957,5888,6,0,346,14242
1788456017,5888,6,0,346,14302
1788456077,5888,6,0,346,14363
1788456138,5888,6,0,346,14423
1788456199,5888,6,0,346,14484
1788456259,5888,6,0,346,14544
1788456319,5888,6,0,346,14605
1788456380,5888,6,0,346,14665
1788456440,5888,6,0,346,14725
1788456501,5888,6,0,346,14786
1788456561,5888,6,0,346,14846
1788456621,5888,6,0,346,14907
1788456682,5888,6,0,346,14967
1788456742,5888,6,0,346,15028
1788456803,5888,6,0,346,15088
1788456863,5888,6,0,346,15148
1788456924,5888,6,0,346,15209
1788456984,5888,6,0,346,15270
1788457045,5888,6,0,346,15330
1788457105,5888,6,0,346,15390
1788457166,5888,6,0,346,15451
1788457226,5888,6,0,346,15511
1788457287,5888,6,0,346,15572
1788457347,5888,6,0,346,15632
1788457407,5888,6,0,346,15693
1788457468,5888,6,0,346,15753
1788457528,5888,6,0,346,15814
1788457589,5888,6,0,346,15874
1788457649,5888,6,0,346,15935
1788457710,5888,6,0,346,15995
1788457770,5888,6,0,346,16056
1788457831,5888,6,0,346,16116
1788457891,5888,6,0,346,16176
1788457952,5888,6,0,346,16237
1788458012,5888,6,0,346,16297
1788458073,5888,6,0,346,16358
1788458133,5888,6,0,346,16418
1788458194,5888,6,0,346,16479
1788458254,5888,6,0,346,16539
1788458314,5888,6,0,346,16600
1788458375,5888,6,0,346,16660
1788458435,5888,6,0,346,16721
1788458496,5888,6,0,346,16781
1788458556,5888,6,0,346,16842
1788458617,5888,6,0,346,16902
1788458677,5888,6,0,346,16963
1788458738,5888,6,0,346,17023
1788458798,5888,6,0,346,17084
1788458859,5888,6,0,346,17144
1788458919,5888,6,0,346,17205
1788458980,5888,6,0,346,17265
1788459040,5888,6,0,346,17325
1788459101,5888,6,0,346,17386
1788459162,5888,6,0,346,17447
1788459222,5888,6,0,346,17507
1788459283,5888,6,0,346,17568
1788459343,5888,6,0,346,17628
1788459403,5888,6,0,346,17689
1788459464,5888,6,0,346,17749
1788459524,5888,6,0,346,17810
1788459585,5888,6,0,346,17870
1788459645,5888,6,0,346,17931
1788459706,5888,6,0,346,17991
1788459766,5888,6,0,346,18051
1788459827,5888,6,0,346,18112
1788459887,5888,6,0,346,18172
1788459947,5888,6,0,346,18233
1788460008,5888,6,0,346,18293
1788460068,5888,6,0,346,18354
1788460129,5888,6,0,346,18414
1788460189,5888,6,0,346,18475
1788460250,5888,6,0,346,18535
1788460310,5888,6,0,346,18596
1788460371,5888,6,0,346,18656
1788460431,5888,6,0,346,18716
1788460492,5888,6,0,346,18777
1788460552,5888,6,0,346,18837
1788460612,5888,6,0,346,18898
1788460673,5888,6,0,346,18958
1788460733,5888,6,0,346,19019
1788460794,5888,6,0,346,19079
1788460854,5888,6,0,346,19139
1788460915,5888,6,0,346,19200
1788460975,5888,6,0,346,19260
1788461035,5888,6,0,346,19321
1788461096,5888,6,0,346,19381
1788461156,5888,6,0,346,19442
1788461217,5888,6,0,346,19502
1788461277,5888,6,0,346,19563
1788461338,5888,6,0,346,19623
1788461398,5888,6,0,346,19683
1788461459,5888,6,0,346,19744
1788461519,5888,6,0,346,19804
1788461579,5888,6,0,346,19865
1788461640,5888,6,0,346,19925
1788461700,5888,6,0,346,19986
1788461761,5888,6,0,346,20046
1788461821,5888,6,0,346,20107
1788461882,5888,6,0,346,20167
1788461942,5888,6,0,346,20227
1788462003,5888,6,0,346,20288
1788462063,5888,6,0,346,20348
1788462124,5888,6,0,346,20409
1788462184,5888,6,0,346,20469
1788462245,5888,6,0,346,20530
1788462305,5888,6,0,346,20590
1788462366,5888,6,0,346,20651
1788462426,5888,6,0,346,20711
1788462487,5888,6,0,346,20772
1788462547,5888,6,0,346,20832
1788462608,5888,6,0,346,20893
1788462668,5888,6,0,346,20953
1788462728,5888,6,0,346,21014
1788462789,5888,6,0,346,21074
1788462850,5888,6,0,346,21135
1788462910,5888,6,0,346,21195
1788462971,5888,6,0,346,21256
1788463031,5888,6,0,346,21316
1788463092,5888,6,0,346,21377
1788463152,5888,6,0,346,21438
1788463213,5888,6,0,346,21498
1788463273,5888,6,0,346,21559
1788463334,5888,6,0,346,21619
1788463395,5888,6,0,346,21680
1788463455,5888,6,0,346,21740
1788463516,5888,6,0,346,21801
1788463576,5888,6,0,346,21861
1788463637,5888,6,0,346,21922
1788463697,5888,6,0,346,21982
1788463757,5888,6,0,346,22043
1788463818,5888,6,0,346,22103
1788463878,5888,6,0,346,22164
1788463939,5888,6,0,346,22224
1788463999,5888,6,0,346,22285
1788464060,5888,6,0,346,22345
1788464120,5888,6,0,346,22405
1788464181,5888,6,0,346,22466
1788464241,5888,6,0,346,22526
1788464302,5888,6,0,346,22587
1788464362,5888,6,0,346,22647
1788464423,5888,6,0,346,22708
1788464483,5888,6,0,346,22768
1788464543,5888,6,0,346,22829
1788464604,5888,6,0,346,22889
1788464664,5888,6,0,346,22950
1788464725,5888,6,0,346,23010
1788464785,5888,6,0,346,23070
1788464846,5888,6,0,346,23131
1788464906,5888,6,0,346,23191
1788464967,5888,6,0,346,23252
1788465027,5888,6,0,346,23312
1788465087,5888,6,0,346,23373
1788465148,5888,6,0,346,23433
1788465208,5888,6,0,346,23494
1788465269,5888,6,0,346,23554
1788465329,5888,6,0,346,23614
1788465389,5888,6,0,346,23675
1788465450,5888,6,0,346,23735
1788465511,5888,6,0,346,23796
1788465571,5888,6,0,346,23857
1788465632,5888,6,0,346,23917
1788465693,5888,6,0,346,23978
1788465753,5888,6,0,346,24039
1788465814,5888,6,0,346,24099
1788465874,5888,6,0,346,24160
1788465935,5888,6,0,346,24220
1788465995,5888,6,0,346,24281
1788466056,5888,6,0,346,24341
1788466117,5888,6,0,346,24402
1788466177,5888,6,0,346,24463
1788466238,5888,6,0,346,24523
1788466298,5888,6,0,346,24584
1788466359,5888,6,0,346,24644
1788466419,5888,6,0,346,24705
1788466480,5888,6,0,346,24765
1788466541,5888,6,0,346,24826
1788466601,5888,6,0,346,24886
1788466662,5888,6,0,346,24947
1788466722,5888,6,0,346,25008
1788466783,5888,6,0,346,25068
1788466844,5888,6,0,346,25129
1788466905,5888,6,0,346,25190
1788466965,5888,6,0,346,25251
1788467026,5888,6,0,346,25311
1788467086,5888,6,0,346,25371
1788467147,5888,6,0,346,25432
1788467207,5888,6,0,346,25492
1788467267,5888,6,0,346,25553
1788467328,5888,6,0,346,25613
1788467388,5888,6,0,346,25674
1788467449,5888,6,0,346,25734
1788467509,5888,6,0,346,25794
1788467570,5888,6,0,346,25855
1788467630,5888,6,0,346,25915
1788467691,5888,6,0,346,25976
1788467751,5888,6,0,346,26036
1788467811,5888,6,0,346,26097
1788467872,5888,6,0,346,26157
1788467932,5888,6,0,346,26218
1788467993,5888,6,0,346,26278
1788468053,5888,6,0,346,26338
1788468114,5888,6,0,346,26399
1788468174,5888,6,0,346,26460
1788468235,5888,6,0,346,26520
1788468295,5888,6,0,346,26581
1788468356,5888,6,0,346,26641
1788468416,5888,6,0,346,26702
