timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1787418869,4464,6,0,172,12681
1787418929,4464,6,0,172,12742
1787418989,4464,6,0,172,12802
1787419049,4464,6,0,172,12862
1787419109,4464,6,0,172,12922
1787419169,4464,6,0,172,12982
1787419229,4464,6,0,172,13042
1787419290,4464,6,0,172,13102
1787419350,4464,6,0,172,13162
1787419410,4464,6,0,172,13222
1787419470,4464,6,0,172,13282
1787419530,4464,6,0,172,13343
1787419590,4464,6,0,172,13403
1787419650,4464,6,0,172,13463
1787419710,4464,6,0,172,13523
1787419770,4464,6,0,172,13583
1787419830,4464,6,0,172,13643
1787419891,4464,6,0,172,13703
1787419951,4464,6,0,172,13763
1787420011,4464,6,0,172,13823
1787420071,4464,6,0,172,13884
1787420131,4464,6,0,172,13944
1787420191,4464,6,0,172,14004
1787420251,4464,6,0,172,14064
1787420311,4464,6,0,172,14124
1787420371,4464,6,0,172,14184
1787420432,4464,6,0,172,14244
1787420492,4464,6,0,172,14304
1787420552,4464,6,0,172,14364
1787420612,4464,6,0,172,14425
1787420672,4464,6,0,172,14485
1787420732,4464,6,0,172,14545
1787420792,4464,6,0,172,14605
1787420852,4464,6,0,172,14665
1787420912,4464,6,0,172,14725
1787420973,4464,6,0,172,14785
1787421033,4464,6,0,172,14845
1787421093,4464,6,0,172,14906
1787421153,4464,6,0,172,14966
1787421213,4464,6,0,172,15026
1787421273,4464,6,0,172,15086
1787421333,4464,6,0,172,15146
1787421393,4464,6,0,172,15206
1787421454,4464,6,0,172,15266
1787421514,4464,6,0,172,15326
1787421574,4464,6,0,172,15386
1787421634,4464,6,0,172,15447
1787421694,4464,6,0,172,15507
1787421754,4464,6,0,172,15567
1787421814,4464,6,0,172,15627
1787421875,4464,6,0,172,15687
1787421935,4464,6,0,172,15747
1787421995,4464,6,0,172,15807
1787422055,4464,6,0,172,15868
1787422115,4464,6,0,172,15928
1787422175,4464,6,0,172,15988
1787422235,4464,6,0,172,16048
1787422295,4464,6,0,172,16108
1787422355,4464,6,0,172,16168
1787422416,4464,6,0,172,16228
1787422476,4464,6,0,172,16288
1787422536,4464,6,0,172,16348
1787422596,4464,6,0,172,16409
1787422656,4464,6,0,172,16469
1787422716,4464,6,0,172,16529
1787422776,4464,6,0,172,16589
1787422836,4464,6,0,172,16649
1787422896,4464,6,0,172,16709
1787422957,4464,6,0,172,16769
1787423017,4464,6,0,172,16829
1787423077,4464,6,0,172,16889
1787423137,4464,6,0,172,16950
1787423197,4464,6,0,172,17010
1787423257,4464,6,0,172,17070
1787423317,4464,6,0,172,17130
1787423377,4464,6,0,172,17190
1787423437,4464,6,0,172,17250
1787423497,4464,6,0,172,17310
1787423558,4464,6,0,172,17370
1787423618,4464,6,0,172,17430
1787423678,4464,6,0,172,17490
1787423738,4464,6,0,172,17551
1787423798,4464,6,0,172,17611
1787423858,4464,6,0,172,17671
1787423918,4464,6,0,172,17731
1787423978,4464,6,0,172,17791
1787424039,4464,6,0,172,17851
1787424099,4464,6,0,172,17911
1787424159,4464,6,0,172,17971
1787424219,4464,6,0,172,18032
1787424279,4464,6,0,172,18092
1787424339,4464,6,0,172,18152
1787424399,4464,6,0,172,18212
1787424459,4464,6,0,172,18272
1787424520,4464,6,0,172,18332
1787424580,4464,6,0,172,18392
1787424640,4464,6,0,172,18453
1787424700,4464,6,0,172,18513
1787424760,4464,6,0,172,18573
1787424820,4464,6,0,172,18633
1787424880,4464,6,0,172,18693
1787424940,4464,6,0,172,18753
1787425001,4464,6,0,172,18813
1787425061,4464,6,0,172,18873
1787425121,4464,6,0,172,18933
1787425181,4464,6,0,172,18994
1787425241,4464,6,0,172,19054
1787425301,4464,6,0,172,19114
1787425361,4464,6,0,172,19174
1787425421,4464,6,0,172,19234
1787425482,4464,6,0,172,19294
1787425542,4464,6,0,172,19354
1787425602,4464,6,0,172,19414
1787425662,4464,6,0,172,19474
1787425722,4464,6,0,172,19535
1787425782,4464,6,0,172,19595
1787425842,4464,6,0,172,19655
1787425902,4464,6,0,172,19715
1787425962,4464,6,0,172,19775
1787426022,4464,6,0,172,19835
1787426083,4464,6,0,172,19895
1787426143,4464,6,0,172,19955
1787426203,4464,6,0,172,20015
1787426263,4464,6,0,172,20076
1787426323,4464,6,0,172,20136
1787426383,4464,6,0,172,20196
1787426443,4464,6,0,172,20256
1787426503,4464,6,0,172,20316
1787426564,4464,6,0,172,20376
1787426624,4464,6,0,172,20436
1787426684,4464,6,0,172,20496
1787426744,4464,6,0,172,20557
1787426804,4464,6,0,172,20617
1787426864,4464,6,0,172,20677
1787426924,4464,6,0,172,20737
1787426984,4464,6,0,172,20797
1787427044,4464,6,0,172,20857
1787427105,4464,6,0,172,20917
1787427165,4464,6,0,172,20977
1787427225,4464,6,0,172,21037
1787427285,4464,6,0,172,21098
1787427345,4464,6,0,172,21158
1787427405,4464,6,0,172,21218
1787427465,4464,6,0,172,21278
1787427525,4464,6,0,172,21338
1787427585,4464,6,0,172,21398
1787427646,4464,6,0,172,21458
1787427706,4464,6,0,172,21518
1787427766,4464,6,0,172,21578
1787427826,4464,6,0,172,21639
1787427886,4464,6,0,172,21699
1787427946,4464,6,0,172,21759
1787428006,4464,6,0,172,21819
1787428066,4464,6,0,172,21879
1787428126,4464,6,0,172,21939
1787428187,4464,6,0,172,21999
1787428247,4464,6,0,172,22059
1787428307,4464,6,0,172,22119
1787428367,4464,6,0,172,22180
1787428427,4464,6,0,172,22240
1787428487,4464,6,0,172,22300
1787428547,4464,6,0,172,22360
1787428607,4464,6,0,172,22420
1787428667,4464,6,0,172,22480
1787428728,4464,6,0,172,22540
1787428788,4464,6,0,172,22600
1787428848,4464,6,0,172,22660
1787428908,4464,6,0,172,22721
1787428968,4464,6,0,172,22781
1787429028,4464,6,0,172,22841
1787429088,4464,6,0,172,22901
1787429148,4464,6,0,172,22961
1787429209,4464,6,0,172,23021
1787429269,4464,6,0,172,23081
1787429329,4464,6,0,172,23141
1787429389,4464,6,0,172,23202
1787429449,4464,6,0,172,23262
1787429509,4464,6,0,172,23322
1787429569,4464,6,0,172,23382
1787429629,4464,6,0,172,23442
1787429689,4464,6,0,172,23502
1787429749,4464,6,0,172,23562
1787429810,4464,6,0,172,23622
1787429870,4464,6,0,172,23682
1787429930,4464,6,0,172,23742
1787429990,4464,6,0,172,23803
1787430050,4464,6,0,172,23863
1787430110,4464,6,0,172,23923
1787430170,4464,6,0,172,23983
1787430230,4464,6,0,172,24043
1787430290,4464,6,0,172,24103
1787430350,4464,6,0,172,24163
1787430411,4464,6,0,172,24223
1787430471,4464,6,0,172,24283
1787430531,4464,6,0,172,24343
1787430591,4464,6,0,172,24404
1787430651,4464,6,0,172,24464
1787430711,4464,6,0,172,24524
1787430771,4464,6,0,172,24584
1787430831,4464,6,0,172,24644
1787430891,4464,6,0,172,24704
1787430952,4464,6,0,172,24764
1787431012,4464,6,0,172,24824
1787431072,4464,6,0,172,24884
1787431132,4464,6,0,172,24945
1787431192,4464,6,0,172,25005
1787431252,4464,6,0,172,25065
1787431312,4464,6,0,172,25125
1787431372,4464,6,0,172,25185
1787431432,4464,6,0,172,25245
1787431492,4464,6,0,172,25305
1787431553,4464,6,0,172,25365
1787431613,4464,6,0,172,25425
1787431673,4464,6,0,172,25486
1787431733,4464,6,0,172,25546
1787431793,4464,6,0,172,25606
1787431853,4464,6,0,172,25666
